event_id,user_id,event_created_date,event_scheduled_date,event_completed_date,event_organizer_id,event_status
368083,1485253,8/15/2022 12:00:00,8/27/2022 12:00:00,8/27/2022 12:51:15,444,Completed
368084,1479879,8/16/2022 6:00:00,8/22/2022 6:00:00,8/22/2022 6:51:50,439,Completed
368085,1471739,8/16/2022 12:00:00,8/25/2022 12:00:00,8/25/2022 12:39:02,462,Completed
368086,1475907,8/17/2022 1:30:00,8/20/2022 1:30:00,8/20/2022 2:10:54,459,Completed
368087,1477535,8/17/2022 3:00:00,9/1/2022 3:00:00,9/1/2022 3:37:53,468,Completed
368088,1470591,8/17/2022 6:00:00,8/31/2022 6:00:00,8/31/2022 6:43:56,461,Completed
368089,1475907,8/17/2022 6:00:00,8/22/2022 6:00:00,8/22/2022 6:33:58,459,Completed
368090,1483137,8/17/2022 12:00:00,8/31/2022 12:00:00,8/31/2022 12:45:48,471,Completed
368091,1485253,8/17/2022 12:00:00,8/30/2022 12:00:00,8/30/2022 12:41:45,444,Completed
368092,1476541,8/18/2022 1:30:00,8/27/2022 1:30:00,8/27/2022 2:28:39,449,Completed
368093,1482170,8/18/2022 6:00:00,8/29/2022 6:00:00,8/29/2022 6:45:41,461,Completed
368094,1460373,8/18/2022 12:00:00,8/25/2022 12:00:00,8/25/2022 12:31:41,463,Completed
368095,1473851,8/18/2022 12:00:00,9/2/2022 12:00:00,9/2/2022 12:36:03,474,Completed
368096,1479587,8/19/2022 1:30:00,8/26/2022 1:30:00,8/26/2022 2:11:24,470,Completed
368097,1463639,8/19/2022 3:00:00,8/26/2022 3:00:00,,464,Rescheduled
368098,1478701,8/19/2022 6:00:00,8/29/2022 6:00:00,8/29/2022 6:58:00,450,Completed
368099,1478004,8/19/2022 12:00:00,8/31/2022 12:00:00,8/31/2022 12:53:19,464,Completed
368100,1483025,8/20/2022 1:30:00,8/25/2022 1:30:00,8/25/2022 2:24:22,463,Completed
368101,1472620,8/20/2022 3:00:00,8/29/2022 3:00:00,8/29/2022 3:39:18,465,Completed
368102,1491423,8/20/2022 3:00:00,8/27/2022 3:00:00,8/27/2022 3:50:59,443,Completed
368103,1488130,8/20/2022 6:00:00,9/2/2022 6:00:00,9/2/2022 6:42:47,460,Completed
368104,1483202,8/20/2022 12:00:00,8/30/2022 12:00:00,8/30/2022 12:59:53,439,Completed
368105,1474737,8/21/2022 1:30:00,9/3/2022 1:30:00,9/3/2022 2:04:02,438,Completed
368106,1482250,8/21/2022 1:30:00,8/31/2022 1:30:00,8/31/2022 2:14:54,473,Completed
368107,1495298,8/21/2022 1:30:00,8/31/2022 1:30:00,8/31/2022 2:29:05,456,Completed
368108,1495836,8/21/2022 1:30:00,9/4/2022 1:30:00,9/4/2022 2:04:11,475,Completed
368109,1480518,8/21/2022 3:00:00,8/30/2022 3:00:00,8/30/2022 3:48:12,471,Completed
368110,1476301,8/22/2022 3:00:00,8/26/2022 3:00:00,8/26/2022 3:45:45,472,Completed
368111,1483465,8/22/2022 6:00:00,8/29/2022 6:00:00,8/29/2022 6:35:04,473,Completed
368112,1478673,8/22/2022 12:00:00,9/4/2022 12:00:00,9/4/2022 12:49:49,435,Completed
368113,1479874,8/22/2022 12:00:00,8/31/2022 12:00:00,8/31/2022 12:35:44,462,Completed
368114,1496025,8/22/2022 12:00:00,9/6/2022 12:00:00,9/6/2022 12:39:50,470,Completed
368115,1483137,8/23/2022 3:00:00,9/6/2022 3:00:00,9/6/2022 3:38:22,471,Completed
368116,1474737,8/23/2022 12:00:00,9/3/2022 12:00:00,9/3/2022 12:46:03,438,Completed
368117,1483202,8/23/2022 12:00:00,9/4/2022 12:00:00,9/4/2022 12:55:02,439,Completed
368118,1479879,8/24/2022 1:30:00,8/28/2022 1:30:00,8/28/2022 2:08:59,439,Completed
368119,1481695,8/24/2022 1:30:00,9/6/2022 1:30:00,9/6/2022 2:09:44,455,Completed
368120,1484010,8/24/2022 1:30:00,9/7/2022 1:30:00,9/7/2022 2:27:08,459,Completed
368121,1486252,8/24/2022 1:30:00,9/3/2022 1:30:00,9/3/2022 2:01:48,454,Completed
368122,1485125,8/24/2022 3:00:00,9/3/2022 3:00:00,9/3/2022 3:57:56,458,Completed
368123,1485859,8/24/2022 3:00:00,9/6/2022 3:00:00,9/6/2022 3:31:07,461,Completed
368124,1469125,8/24/2022 6:00:00,8/30/2022 6:00:00,8/30/2022 6:35:30,465,Completed
368125,1469125,8/24/2022 6:00:00,9/4/2022 6:00:00,9/4/2022 6:35:19,465,Completed
368126,1476539,8/25/2022 3:00:00,9/1/2022 3:00:00,9/1/2022 3:30:53,470,Completed
368127,1476539,8/25/2022 3:00:00,9/9/2022 3:00:00,9/9/2022 3:52:31,470,Completed
368128,1471458,8/25/2022 6:00:00,8/28/2022 6:00:00,8/28/2022 6:43:10,454,Completed
368129,1464627,8/25/2022 12:00:00,8/31/2022 12:00:00,8/31/2022 12:58:00,438,Completed
368130,1470530,8/25/2022 12:00:00,9/5/2022 12:00:00,9/5/2022 12:59:53,467,Completed
368131,1481770,8/25/2022 12:00:00,8/27/2022 12:00:00,8/27/2022 12:48:19,444,Completed
368132,1485125,8/25/2022 12:00:00,9/9/2022 12:00:00,9/9/2022 12:45:20,458,Completed
368133,1488130,8/25/2022 12:00:00,9/8/2022 12:00:00,9/8/2022 12:52:22,460,Completed
368134,1476541,8/26/2022 1:30:00,9/8/2022 1:30:00,9/8/2022 2:00:54,449,Completed
368135,1467425,8/26/2022 6:00:00,9/6/2022 6:00:00,9/6/2022 6:47:51,466,Completed
368136,1471458,8/26/2022 12:00:00,8/31/2022 12:00:00,8/31/2022 12:41:17,454,Completed
368137,1479851,8/27/2022 1:30:00,8/28/2022 1:30:00,8/28/2022 2:20:38,465,Completed
368138,1476301,8/27/2022 3:00:00,9/1/2022 3:00:00,9/1/2022 3:43:56,472,Completed
368139,1481770,8/27/2022 3:00:00,9/10/2022 3:00:00,9/10/2022 3:52:31,444,Completed
368140,1471458,8/27/2022 12:00:00,9/6/2022 12:00:00,9/6/2022 12:51:31,454,Completed
368141,1488186,8/27/2022 12:00:00,9/4/2022 12:00:00,9/4/2022 12:49:45,447,Completed
368142,1480540,8/28/2022 6:00:00,9/2/2022 6:00:00,9/2/2022 6:37:21,453,Completed
368143,1482170,8/28/2022 6:00:00,9/6/2022 6:00:00,9/6/2022 6:32:46,461,Completed
368144,1471693,8/28/2022 12:00:00,9/6/2022 12:00:00,9/6/2022 12:55:06,472,Completed
368145,1476301,8/28/2022 12:00:00,9/3/2022 12:00:00,9/3/2022 12:35:27,472,Completed
368146,1483599,8/29/2022 1:30:00,9/8/2022 1:30:00,9/8/2022 2:15:41,439,Completed
368147,1471739,8/29/2022 3:00:00,9/6/2022 3:00:00,9/6/2022 3:40:28,462,Completed
368148,1490488,8/29/2022 3:00:00,9/9/2022 3:00:00,9/9/2022 3:39:10,470,Completed
368149,1489843,8/29/2022 6:00:00,9/4/2022 6:00:00,9/4/2022 6:34:19,469,Completed
368150,1464731,8/30/2022 1:30:00,8/31/2022 1:30:00,8/31/2022 2:23:23,456,Completed
368151,1473144,8/30/2022 1:30:00,9/1/2022 1:30:00,9/1/2022 2:26:53,466,Completed
368152,1483599,8/30/2022 1:30:00,9/9/2022 1:30:00,9/9/2022 2:01:40,439,Completed
368153,1478004,8/30/2022 3:00:00,9/3/2022 3:00:00,9/3/2022 3:37:21,464,Completed
368154,1480540,8/30/2022 12:00:00,9/13/2022 12:00:00,9/13/2022 12:30:49,453,Completed
368155,1481956,8/31/2022 1:30:00,9/13/2022 1:30:00,9/13/2022 2:26:57,461,Completed
368156,1485253,8/31/2022 6:00:00,9/2/2022 6:00:00,9/2/2022 6:39:55,444,Completed
368157,1473851,8/31/2022 12:00:00,9/6/2022 12:00:00,9/6/2022 12:50:42,474,Completed
368158,1478673,8/31/2022 12:00:00,9/5/2022 12:00:00,9/5/2022 12:51:55,435,Completed
368159,1485545,8/31/2022 12:00:00,9/6/2022 12:00:00,9/6/2022 12:59:45,458,Completed
368160,1482250,9/1/2022 1:30:00,9/15/2022 1:30:00,9/15/2022 2:18:56,473,Completed
368161,1476541,9/1/2022 3:00:00,9/15/2022 3:00:00,9/15/2022 3:33:33,449,Completed
368162,1482417,9/1/2022 3:00:00,9/4/2022 3:00:00,9/4/2022 3:42:50,444,Completed
368163,1463706,9/1/2022 6:00:00,9/4/2022 6:00:00,9/4/2022 6:55:12,453,Completed
368164,1470626,9/1/2022 6:00:00,9/12/2022 6:00:00,9/12/2022 6:49:18,442,Completed
368165,1479652,9/1/2022 6:00:00,9/3/2022 6:00:00,9/3/2022 6:54:39,453,Completed
368166,1479874,9/1/2022 6:00:00,9/12/2022 6:00:00,9/12/2022 6:56:51,462,Completed
368167,1493633,9/1/2022 12:00:00,9/8/2022 12:00:00,9/8/2022 12:54:46,444,Completed
368168,1488586,9/2/2022 3:00:00,9/5/2022 3:00:00,9/5/2022 3:55:57,464,Completed
368169,1489136,9/2/2022 3:00:00,9/13/2022 3:00:00,9/13/2022 3:55:51,464,Completed
368170,1465430,9/2/2022 12:00:00,9/12/2022 12:00:00,9/12/2022 12:47:42,457,Completed
368171,1481281,9/2/2022 12:00:00,9/7/2022 12:00:00,9/7/2022 12:41:40,454,Completed
368172,1486252,9/2/2022 12:00:00,9/10/2022 12:00:00,9/10/2022 12:41:59,454,Completed
368173,1489311,9/3/2022 3:00:00,9/6/2022 3:00:00,9/6/2022 3:49:01,465,Completed
368174,1494954,9/3/2022 3:00:00,9/10/2022 3:00:00,9/10/2022 3:53:07,438,Completed
368175,1468188,9/3/2022 6:00:00,9/10/2022 6:00:00,9/10/2022 6:58:16,437,Completed
368176,1471693,9/3/2022 6:00:00,9/18/2022 6:00:00,9/18/2022 6:55:36,472,Completed
368177,1489116,9/3/2022 12:00:00,9/14/2022 12:00:00,9/14/2022 12:36:39,472,Completed
368178,1491423,9/3/2022 12:00:00,9/14/2022 12:00:00,9/14/2022 12:30:01,443,Completed
368179,1468188,9/4/2022 1:30:00,9/18/2022 1:30:00,9/18/2022 2:27:10,437,Completed
368180,1478701,9/4/2022 1:30:00,9/7/2022 1:30:00,9/7/2022 2:29:16,450,Completed
368181,1482417,9/4/2022 1:30:00,9/14/2022 1:30:00,9/14/2022 2:05:09,444,Completed
368182,1479851,9/4/2022 3:00:00,9/14/2022 3:00:00,9/14/2022 3:30:26,465,Completed
368183,1463706,9/4/2022 6:00:00,9/12/2022 6:00:00,9/12/2022 6:50:39,453,Completed
368184,1478004,9/4/2022 6:00:00,9/18/2022 6:00:00,,464,Rescheduled
368185,1482170,9/4/2022 6:00:00,9/18/2022 6:00:00,9/18/2022 6:57:07,461,Completed
368186,1479879,9/4/2022 12:00:00,9/19/2022 12:00:00,9/19/2022 12:59:53,439,Completed
368187,1484514,9/5/2022 3:00:00,9/15/2022 3:00:00,9/15/2022 3:57:51,471,Completed
368188,1493523,9/5/2022 12:00:00,9/18/2022 12:00:00,9/18/2022 12:51:23,441,Completed
368189,1467425,9/6/2022 1:30:00,9/12/2022 1:30:00,9/12/2022 2:27:27,466,Completed
368190,1484514,9/6/2022 1:30:00,9/16/2022 1:30:00,9/16/2022 2:03:24,471,Completed
368191,1472821,9/6/2022 3:00:00,9/9/2022 3:00:00,9/9/2022 3:41:44,462,Completed
368192,1476681,9/6/2022 3:00:00,9/15/2022 3:00:00,9/15/2022 3:36:17,443,Completed
368193,1479652,9/6/2022 3:00:00,9/16/2022 3:00:00,9/16/2022 3:54:15,453,Completed
368194,1487902,9/6/2022 6:00:00,9/12/2022 6:00:00,9/12/2022 6:39:10,462,Completed
368195,1486351,9/7/2022 1:30:00,9/12/2022 1:30:00,9/12/2022 2:21:47,454,Completed
368196,1490289,9/7/2022 1:30:00,9/18/2022 1:30:00,9/18/2022 2:06:18,442,Completed
368197,1495298,9/7/2022 3:00:00,9/17/2022 3:00:00,9/17/2022 3:55:47,456,Completed
368198,1477535,9/7/2022 6:00:00,9/9/2022 6:00:00,9/9/2022 6:33:21,468,Completed
368199,1478673,9/7/2022 6:00:00,9/13/2022 6:00:00,9/13/2022 6:44:51,435,Completed
368200,1464627,9/7/2022 12:00:00,9/11/2022 12:00:00,9/11/2022 12:39:03,438,Completed
368201,1489333,9/7/2022 12:00:00,9/10/2022 12:00:00,9/10/2022 12:32:23,450,Completed
368202,1494670,9/7/2022 12:00:00,9/12/2022 12:00:00,9/12/2022 12:39:46,473,Completed
368203,1491669,9/8/2022 3:00:00,9/11/2022 3:00:00,9/11/2022 3:55:22,463,Completed
368204,1483132,9/8/2022 12:00:00,9/22/2022 12:00:00,9/22/2022 12:54:24,460,Completed
368205,1485253,9/8/2022 12:00:00,9/14/2022 12:00:00,9/14/2022 12:50:25,444,Completed
368206,1489843,9/8/2022 12:00:00,9/9/2022 12:00:00,9/9/2022 12:43:26,469,Completed
368207,1476539,9/9/2022 3:00:00,9/19/2022 3:00:00,9/19/2022 3:40:03,470,Completed
368208,1484010,9/9/2022 3:00:00,9/15/2022 3:00:00,9/15/2022 3:34:18,459,Completed
368209,1491423,9/9/2022 12:00:00,9/21/2022 12:00:00,9/21/2022 12:46:47,443,Completed
368210,1488586,9/10/2022 1:30:00,9/18/2022 1:30:00,9/18/2022 2:27:34,464,Completed
368211,1478004,9/10/2022 3:00:00,9/20/2022 3:00:00,9/20/2022 3:47:04,464,Completed
368212,1483202,9/10/2022 3:00:00,9/25/2022 3:00:00,9/25/2022 3:53:27,439,Completed
368213,1488130,9/10/2022 12:00:00,9/18/2022 12:00:00,9/18/2022 12:35:58,460,Completed
368214,1486351,9/11/2022 1:30:00,9/25/2022 1:30:00,9/25/2022 2:14:41,454,Completed
368215,1494954,9/11/2022 3:00:00,9/17/2022 3:00:00,9/17/2022 3:47:00,438,Completed
368216,1494954,9/11/2022 12:00:00,9/17/2022 12:00:00,9/17/2022 12:50:14,438,Completed
368217,1477535,9/12/2022 1:30:00,9/14/2022 1:30:00,9/14/2022 2:28:46,468,Completed
368218,1480181,9/12/2022 1:30:00,9/14/2022 1:30:00,,472,Rescheduled
368219,1485125,9/12/2022 6:00:00,9/20/2022 6:00:00,9/20/2022 6:39:40,458,Completed
368220,1480540,9/12/2022 12:00:00,9/24/2022 12:00:00,9/24/2022 12:47:34,453,Completed
368221,1484721,9/12/2022 12:00:00,9/16/2022 12:00:00,9/16/2022 12:41:05,461,Completed
368222,1488586,9/12/2022 12:00:00,9/18/2022 12:00:00,9/18/2022 12:36:20,464,Completed
368223,1488586,9/13/2022 1:30:00,9/20/2022 1:30:00,9/20/2022 2:07:46,464,Completed
368224,1474737,9/13/2022 3:00:00,9/17/2022 3:00:00,9/17/2022 3:31:24,438,Completed
368225,1478701,9/13/2022 3:00:00,9/23/2022 3:00:00,9/23/2022 3:42:42,450,Completed
368226,1482250,9/13/2022 3:00:00,9/26/2022 3:00:00,9/26/2022 3:42:48,473,Completed
368227,1496025,9/13/2022 3:00:00,9/22/2022 3:00:00,9/22/2022 3:59:54,470,Completed
368228,1471739,9/13/2022 6:00:00,9/23/2022 6:00:00,9/23/2022 6:57:04,462,Completed
368229,1475738,9/13/2022 6:00:00,9/26/2022 6:00:00,9/26/2022 6:30:36,436,Completed
368230,1489843,9/13/2022 12:00:00,9/15/2022 12:00:00,9/15/2022 12:49:59,469,Completed
368231,1471458,9/14/2022 1:30:00,9/21/2022 1:30:00,9/21/2022 2:11:00,454,Completed
368232,1483025,9/14/2022 1:30:00,9/22/2022 1:30:00,9/22/2022 2:21:09,463,Completed
368233,1489333,9/14/2022 1:30:00,9/16/2022 1:30:00,9/16/2022 2:16:38,450,Completed
368234,1484010,9/14/2022 3:00:00,9/20/2022 3:00:00,9/20/2022 3:47:52,459,Completed
368235,1502576,9/14/2022 6:00:00,9/26/2022 6:00:00,9/26/2022 6:59:14,450,Completed
368236,1479587,9/15/2022 3:00:00,9/29/2022 3:00:00,9/29/2022 3:50:11,470,Completed
368237,1479652,9/15/2022 3:00:00,9/27/2022 3:00:00,9/27/2022 3:39:35,453,Completed
368238,1496248,9/15/2022 12:00:00,9/19/2022 12:00:00,9/19/2022 12:44:57,455,Completed
368239,1479874,9/16/2022 1:30:00,9/27/2022 1:30:00,9/27/2022 2:16:27,462,Completed
368240,1490289,9/16/2022 1:30:00,9/30/2022 1:30:00,9/30/2022 2:09:15,442,Completed
368241,1494670,9/16/2022 1:30:00,9/22/2022 1:30:00,9/22/2022 2:19:49,473,Completed
368242,1478673,9/16/2022 3:00:00,9/21/2022 3:00:00,9/21/2022 3:59:11,435,Completed
368243,1478673,9/17/2022 1:30:00,9/27/2022 1:30:00,9/27/2022 2:15:01,435,Completed
368244,1481770,9/17/2022 1:30:00,9/21/2022 1:30:00,9/21/2022 2:06:24,444,Completed
368245,1487330,9/17/2022 1:30:00,9/25/2022 1:30:00,9/25/2022 2:24:00,437,Completed
368246,1487902,9/17/2022 3:00:00,10/1/2022 3:00:00,10/1/2022 3:47:20,462,Completed
368247,1482250,9/17/2022 6:00:00,9/28/2022 6:00:00,9/28/2022 6:42:59,473,Completed
368248,1485859,9/17/2022 6:00:00,9/19/2022 6:00:00,9/19/2022 6:35:43,461,Completed
368249,1488186,9/17/2022 12:00:00,9/22/2022 12:00:00,9/22/2022 12:31:17,447,Completed
368250,1488179,9/18/2022 3:00:00,9/28/2022 3:00:00,9/28/2022 3:54:17,453,Completed
368251,1483025,9/18/2022 6:00:00,9/26/2022 6:00:00,9/26/2022 6:46:51,463,Completed
368252,1483599,9/18/2022 6:00:00,9/24/2022 6:00:00,9/24/2022 6:44:56,439,Completed
368253,1485859,9/18/2022 12:00:00,9/21/2022 12:00:00,9/21/2022 12:48:12,461,Completed
368254,1483465,9/19/2022 1:30:00,10/1/2022 1:30:00,10/1/2022 2:24:00,473,Completed
368255,1480518,9/19/2022 3:00:00,9/29/2022 3:00:00,9/29/2022 3:39:04,471,Completed
368256,1481695,9/20/2022 1:30:00,9/28/2022 1:30:00,9/28/2022 2:26:52,455,Completed
368257,1485859,9/20/2022 1:30:00,9/24/2022 1:30:00,9/24/2022 2:11:22,461,Completed
368258,1490239,9/20/2022 1:30:00,10/1/2022 1:30:00,10/1/2022 2:18:49,469,Completed
368259,1475907,9/20/2022 6:00:00,10/1/2022 6:00:00,10/1/2022 6:39:39,459,Completed
368260,1479851,9/20/2022 12:00:00,9/29/2022 12:00:00,9/29/2022 12:43:18,465,Completed
368261,1476681,9/21/2022 1:30:00,10/3/2022 1:30:00,10/3/2022 2:19:31,443,Completed
368262,1489333,9/21/2022 1:30:00,9/26/2022 1:30:00,9/26/2022 2:11:50,450,Completed
368263,1471693,9/21/2022 3:00:00,9/25/2022 3:00:00,9/25/2022 3:49:52,472,Completed
368264,1478004,9/21/2022 3:00:00,9/29/2022 3:00:00,9/29/2022 3:37:08,464,Completed
368265,1485125,9/21/2022 12:00:00,9/29/2022 12:00:00,9/29/2022 12:41:30,458,Completed
368266,1481952,9/22/2022 1:30:00,10/7/2022 1:30:00,10/7/2022 2:29:45,437,Completed
368267,1487902,9/22/2022 3:00:00,10/3/2022 3:00:00,10/3/2022 3:35:32,462,Completed
368268,1479851,9/22/2022 6:00:00,9/30/2022 6:00:00,9/30/2022 6:40:36,465,Completed
368269,1489463,9/22/2022 6:00:00,10/2/2022 6:00:00,10/2/2022 6:34:17,461,Completed
368270,1479587,9/22/2022 12:00:00,10/1/2022 12:00:00,10/1/2022 12:57:50,470,Completed
368271,1471739,9/23/2022 6:00:00,10/5/2022 6:00:00,10/5/2022 6:30:08,462,Completed
368272,1482250,9/23/2022 6:00:00,10/2/2022 6:00:00,10/2/2022 6:39:13,473,Completed
368273,1495836,9/23/2022 6:00:00,9/29/2022 6:00:00,9/29/2022 6:50:20,475,Completed
368274,1501370,9/23/2022 12:00:00,10/1/2022 12:00:00,10/1/2022 12:46:08,445,Completed
368275,1473598,9/24/2022 1:30:00,10/6/2022 1:30:00,10/6/2022 2:20:22,452,Completed
368276,1483599,9/24/2022 1:30:00,10/6/2022 1:30:00,10/6/2022 2:27:54,439,Completed
368277,1490289,9/24/2022 1:30:00,10/7/2022 1:30:00,10/7/2022 2:08:02,442,Completed
368278,1479874,9/24/2022 3:00:00,10/9/2022 3:00:00,10/9/2022 3:43:48,462,Completed
368279,1480181,9/24/2022 3:00:00,9/26/2022 3:00:00,9/26/2022 3:34:44,472,Completed
368280,1484514,9/24/2022 12:00:00,10/9/2022 12:00:00,10/9/2022 12:47:47,471,Completed
368281,1493633,9/24/2022 12:00:00,10/7/2022 12:00:00,10/7/2022 12:54:54,444,Completed
368282,1480540,9/25/2022 1:30:00,9/26/2022 1:30:00,9/26/2022 2:16:41,453,Completed
368283,1479879,9/25/2022 12:00:00,10/9/2022 12:00:00,10/9/2022 12:41:31,439,Completed
368284,1488179,9/25/2022 12:00:00,10/7/2022 12:00:00,10/7/2022 12:40:05,453,Completed
368285,1470626,9/26/2022 1:30:00,9/28/2022 1:30:00,9/28/2022 2:28:54,442,Completed
368286,1489136,9/26/2022 1:30:00,9/27/2022 1:30:00,9/27/2022 2:13:23,464,Completed
368287,1483137,9/26/2022 6:00:00,9/30/2022 6:00:00,9/30/2022 6:41:20,471,Completed
368288,1484010,9/27/2022 3:00:00,10/5/2022 3:00:00,10/5/2022 3:54:53,459,Completed
368289,1494670,9/27/2022 12:00:00,9/29/2022 12:00:00,9/29/2022 12:41:57,473,Completed
368290,1483465,9/28/2022 1:30:00,10/7/2022 1:30:00,10/7/2022 2:16:32,473,Completed
368291,1485125,9/28/2022 1:30:00,10/10/2022 1:30:00,10/10/2022 2:11:52,458,Completed
368292,1471458,9/28/2022 6:00:00,10/12/2022 6:00:00,10/12/2022 6:35:20,454,Completed
368293,1484721,9/29/2022 1:30:00,10/5/2022 1:30:00,10/5/2022 2:10:53,461,Completed
368294,1482250,9/29/2022 3:00:00,10/9/2022 3:00:00,10/9/2022 3:34:00,473,Completed
368295,1485859,9/29/2022 3:00:00,10/4/2022 3:00:00,10/4/2022 3:36:25,461,Completed
368296,1502309,9/29/2022 3:00:00,10/10/2022 3:00:00,10/10/2022 3:59:25,461,Completed
368297,1488586,9/29/2022 6:00:00,10/2/2022 6:00:00,10/2/2022 6:33:42,464,Completed
368298,1482417,9/30/2022 1:30:00,10/1/2022 1:30:00,10/1/2022 2:13:04,444,Completed
368299,1488179,9/30/2022 1:30:00,10/14/2022 1:30:00,10/14/2022 2:01:31,453,Completed
368300,1495298,9/30/2022 1:30:00,10/10/2022 1:30:00,10/10/2022 2:13:05,456,Completed
368301,1481956,9/30/2022 3:00:00,10/2/2022 3:00:00,10/2/2022 3:56:08,461,Completed
368302,1495836,9/30/2022 3:00:00,10/11/2022 3:00:00,10/11/2022 3:43:59,475,Completed
368303,1484721,9/30/2022 6:00:00,10/11/2022 6:00:00,10/11/2022 6:43:59,461,Completed
368304,1484721,9/30/2022 6:00:00,10/14/2022 6:00:00,10/14/2022 6:57:40,461,Completed
368305,1488586,10/1/2022 1:30:00,10/9/2022 1:30:00,10/9/2022 2:15:48,464,Completed
368306,1501003,10/1/2022 1:30:00,10/12/2022 1:30:00,10/12/2022 2:01:03,473,Completed
368307,1488586,10/1/2022 3:00:00,10/9/2022 3:00:00,10/9/2022 3:33:46,464,Completed
368308,1480518,10/1/2022 6:00:00,10/12/2022 6:00:00,10/12/2022 6:48:20,471,Completed
368309,1483025,10/1/2022 6:00:00,10/3/2022 6:00:00,10/3/2022 6:39:49,463,Completed
368310,1488130,10/1/2022 6:00:00,10/5/2022 6:00:00,10/5/2022 6:53:00,460,Completed
368311,1479587,10/1/2022 12:00:00,10/6/2022 12:00:00,10/6/2022 12:45:38,470,Completed
368312,1479652,10/1/2022 12:00:00,10/2/2022 12:00:00,10/2/2022 12:51:06,453,Completed
368313,1476681,10/2/2022 1:30:00,10/11/2022 1:30:00,10/11/2022 2:00:52,443,Completed
368314,1488179,10/2/2022 3:00:00,10/17/2022 3:00:00,10/17/2022 3:56:07,453,Completed
368315,1489116,10/2/2022 3:00:00,10/17/2022 3:00:00,,472,Rescheduled
368316,1495298,10/2/2022 6:00:00,10/10/2022 6:00:00,10/10/2022 6:54:46,456,Completed
368317,1483132,10/2/2022 12:00:00,10/10/2022 12:00:00,10/10/2022 12:32:21,460,Completed
368318,1489136,10/3/2022 1:30:00,10/10/2022 1:30:00,10/10/2022 2:07:35,464,Completed
368319,1504757,10/3/2022 1:30:00,10/11/2022 1:30:00,10/11/2022 2:20:41,463,Completed
368320,1483132,10/3/2022 3:00:00,10/15/2022 3:00:00,10/15/2022 3:50:59,460,Completed
368321,1484010,10/3/2022 3:00:00,10/7/2022 3:00:00,10/7/2022 3:49:31,459,Completed
368322,1486351,10/3/2022 3:00:00,10/5/2022 3:00:00,10/5/2022 3:46:38,454,Completed
368323,1491669,10/3/2022 6:00:00,10/17/2022 6:00:00,10/17/2022 6:42:48,463,Completed
368324,1489116,10/3/2022 12:00:00,10/18/2022 12:00:00,10/18/2022 12:44:53,472,Completed
368325,1480181,10/4/2022 1:30:00,10/14/2022 1:30:00,10/14/2022 2:27:40,472,Completed
368326,1483465,10/4/2022 6:00:00,10/18/2022 6:00:00,10/18/2022 6:45:13,473,Completed
368327,1484514,10/4/2022 12:00:00,10/18/2022 12:00:00,10/18/2022 12:43:57,471,Completed
368328,1480518,10/5/2022 1:30:00,10/17/2022 1:30:00,10/17/2022 2:13:27,471,Completed
368329,1485545,10/5/2022 1:30:00,10/20/2022 1:30:00,10/20/2022 2:22:11,458,Completed
368330,1488130,10/5/2022 6:00:00,10/16/2022 6:00:00,10/16/2022 6:36:01,460,Completed
368331,1481695,10/5/2022 12:00:00,10/16/2022 12:00:00,10/16/2022 12:43:59,455,Completed
368332,1493633,10/6/2022 1:30:00,10/14/2022 1:30:00,10/14/2022 2:15:51,444,Completed
368333,1489311,10/6/2022 3:00:00,10/12/2022 3:00:00,10/12/2022 3:52:03,465,Completed
368334,1481952,10/6/2022 6:00:00,10/12/2022 6:00:00,10/12/2022 6:30:06,437,Completed
368335,1501003,10/6/2022 6:00:00,10/12/2022 6:00:00,10/12/2022 6:45:25,473,Completed
368336,1483599,10/7/2022 1:30:00,10/21/2022 1:30:00,10/21/2022 2:11:47,439,Completed
368337,1491423,10/7/2022 1:30:00,10/22/2022 1:30:00,10/22/2022 2:12:01,443,Completed
368338,1496025,10/7/2022 1:30:00,10/21/2022 1:30:00,10/21/2022 2:25:46,470,Completed
368339,1499090,10/7/2022 1:30:00,10/17/2022 1:30:00,10/17/2022 2:03:56,440,Completed
368340,1481770,10/7/2022 3:00:00,10/10/2022 3:00:00,10/10/2022 3:39:27,444,Completed
368341,1471458,10/7/2022 12:00:00,10/21/2022 12:00:00,10/21/2022 12:59:14,454,Completed
368342,1501370,10/7/2022 12:00:00,10/14/2022 12:00:00,10/14/2022 12:31:00,445,Completed
368343,1472620,10/8/2022 3:00:00,10/11/2022 3:00:00,10/11/2022 3:45:36,465,Completed
368344,1483132,10/8/2022 3:00:00,10/22/2022 3:00:00,10/22/2022 3:44:27,460,Completed
368345,1504028,10/8/2022 3:00:00,10/21/2022 3:00:00,10/21/2022 3:33:29,474,Completed
368346,1478701,10/9/2022 1:30:00,10/10/2022 1:30:00,10/10/2022 2:23:11,450,Completed
368347,1494954,10/9/2022 3:00:00,10/15/2022 3:00:00,10/15/2022 3:46:43,438,Completed
368348,1495836,10/9/2022 6:00:00,10/11/2022 6:00:00,10/11/2022 6:54:30,475,Completed
368349,1489843,10/10/2022 1:30:00,10/20/2022 1:30:00,10/20/2022 2:13:55,469,Completed
368350,1501003,10/10/2022 3:00:00,10/25/2022 3:00:00,10/25/2022 3:35:23,473,Completed
368351,1489463,10/10/2022 6:00:00,10/18/2022 6:00:00,10/18/2022 6:44:16,461,Completed
